customer_id,customer_type,customer_name,date_of_birth,email,phone,address_line,city,state,country,postal_code,customer_segment,risk_tier,customer_status,created_date
CUST_SYN_000503,INDIVIDUAL,Synthetic Customer 000503,1978-12-18,customer000503@example.invalid,+1-555-0503,603 Fictional Avenue,Sample Ville,SV,DE,SYN0503,CORPORATE,HIGH,ACTIVE,2023-07-02
CUST_SYN_000504,BUSINESS,Synthetic Customer 000504,,customer000504@example.invalid,+1-555-0504,604 Fictional Avenue,Test Harbour,TH,SG,SYN0504,RETAIL,LOW,ACTIVE,2023-07-01
CUST_SYN_000505,INDIVIDUAL,Synthetic Customer 000505,1980-02-20,customer000505@example.invalid,+1-555-0505,605 Fictional Avenue,Example City,EX,US,SYN0505,SME,MEDIUM,ACTIVE,2023-06-30
CUST_SYN_000506,INDIVIDUAL,Synthetic Customer 000506,1981-03-21,customer000506@example.invalid,+1-555-0506,606 Fictional Avenue,Demo Borough,DM,GB,SYN0506,CORPORATE,HIGH,ACTIVE,2023-06-29
CUST_SYN_000507,INDIVIDUAL,Synthetic Customer 000507,1982-04-22,customer000507@example.invalid,+1-555-0507,607 Fictional Avenue,Sample Ville,SV,DE,SYN0507,RETAIL,LOW,ACTIVE,2023-06-28
CUST_SYN_000508,BUSINESS,Synthetic Customer 000508,,customer000508@example.invalid,+1-555-0508,608 Fictional Avenue,Test Harbour,TH,SG,SYN0508,SME,MEDIUM,ACTIVE,2023-06-27
CUST_SYN_000509,INDIVIDUAL,Synthetic Customer 000509,1984-06-24,customer000509@example.invalid,+1-555-0509,609 Fictional Avenue,Example City,EX,US,SYN0509,CORPORATE,HIGH,ACTIVE,2023-06-26
CUST_SYN_000510,INDIVIDUAL,Synthetic Customer 000510,1985-07-25,customer000510@example.invalid,+1-555-0510,610 Fictional Avenue,Demo Borough,DM,GB,SYN0510,RETAIL,LOW,ACTIVE,2023-06-25
CUST_SYN_000511,INDIVIDUAL,Synthetic Customer 000511,1986-08-26,customer000511@example.invalid,+1-555-0511,611 Fictional Avenue,Sample Ville,SV,DE,SYN0511,SME,MEDIUM,ACTIVE,2023-06-24
CUST_SYN_000512,BUSINESS,Synthetic Customer 000512,,customer000512@example.invalid,+1-555-0512,612 Fictional Avenue,Test Harbour,TH,SG,SYN0512,CORPORATE,HIGH,ACTIVE,2023-06-23
CUST_SYN_000513,INDIVIDUAL,Synthetic Customer 000513,1988-10-01,customer000513@example.invalid,+1-555-0513,613 Fictional Avenue,Example City,EX,US,SYN0513,RETAIL,LOW,ACTIVE,2023-06-22
CUST_SYN_000514,INDIVIDUAL,Synthetic Customer 000514,1989-11-02,customer000514@example.invalid,+1-555-0514,614 Fictional Avenue,Demo Borough,DM,GB,SYN0514,SME,MEDIUM,ACTIVE,2023-06-21
CUST_SYN_000515,INDIVIDUAL,Synthetic Customer 000515,1990-12-03,customer000515@example.invalid,+1-555-0515,615 Fictional Avenue,Sample Ville,SV,DE,SYN0515,CORPORATE,HIGH,ACTIVE,2023-06-20
CUST_SYN_000516,BUSINESS,Synthetic Customer 000516,,customer000516@example.invalid,+1-555-0516,616 Fictional Avenue,Test Harbour,TH,SG,SYN0516,RETAIL,LOW,ACTIVE,2023-06-19
CUST_SYN_000517,INDIVIDUAL,Synthetic Customer 000517,1992-02-05,customer000517@example.invalid,+1-555-0517,617 Fictional Avenue,Example City,EX,US,SYN0517,SME,MEDIUM,ACTIVE,2023-06-18
CUST_SYN_000518,INDIVIDUAL,Synthetic Customer 000518,1993-03-06,customer000518@example.invalid,+1-555-0518,618 Fictional Avenue,Demo Borough,DM,GB,SYN0518,CORPORATE,HIGH,ACTIVE,2023-06-17
CUST_SYN_000519,INDIVIDUAL,Synthetic Customer 000519,1994-04-07,customer000519@example.invalid,+1-555-0519,619 Fictional Avenue,Sample Ville,SV,DE,SYN0519,RETAIL,LOW,ACTIVE,2023-06-16
CUST_SYN_000520,BUSINESS,Synthetic Customer 000520,,customer000520@example.invalid,+1-555-0520,620 Fictional Avenue,Test Harbour,TH,SG,SYN0520,SME,MEDIUM,ACTIVE,2023-06-15
CUST_SYN_000521,INDIVIDUAL,Synthetic Customer 000521,1996-06-09,customer000521@example.invalid,+1-555-0521,621 Fictional Avenue,Example City,EX,US,SYN0521,CORPORATE,HIGH,ACTIVE,2023-06-14
CUST_SYN_000522,INDIVIDUAL,Synthetic Customer 000522,1997-07-10,customer000522@example.invalid,+1-555-0522,622 Fictional Avenue,Demo Borough,DM,GB,SYN0522,RETAIL,LOW,ACTIVE,2023-06-13
CUST_SYN_000523,INDIVIDUAL,Synthetic Customer 000523,1998-08-11,customer000523@example.invalid,+1-555-0523,623 Fictional Avenue,Sample Ville,SV,DE,SYN0523,SME,MEDIUM,ACTIVE,2023-06-12
CUST_SYN_000524,BUSINESS,Synthetic Customer 000524,,customer000524@example.invalid,+1-555-0524,624 Fictional Avenue,Test Harbour,TH,SG,SYN0524,CORPORATE,HIGH,ACTIVE,2023-06-11
CUST_SYN_000525,INDIVIDUAL,Synthetic Customer 000525,1965-10-13,customer000525@example.invalid,+1-555-0525,625 Fictional Avenue,Example City,EX,US,SYN0525,RETAIL,LOW,ACTIVE,2023-06-10
CUST_SYN_000526,INDIVIDUAL,Synthetic Customer 000526,1966-11-14,customer000526@example.invalid,+1-555-0526,626 Fictional Avenue,Demo Borough,DM,GB,SYN0526,SME,MEDIUM,ACTIVE,2023-06-09
CUST_SYN_000527,INDIVIDUAL,Synthetic Customer 000527,1967-12-15,customer000527@example.invalid,+1-555-0527,627 Fictional Avenue,Sample Ville,SV,DE,SYN0527,CORPORATE,HIGH,ACTIVE,2023-06-08
CUST_SYN_000528,BUSINESS,Synthetic Customer 000528,,customer000528@example.invalid,+1-555-0528,628 Fictional Avenue,Test Harbour,TH,SG,SYN0528,RETAIL,LOW,ACTIVE,2023-06-07
CUST_SYN_000529,INDIVIDUAL,Synthetic Customer 000529,1969-02-17,customer000529@example.invalid,+1-555-0529,629 Fictional Avenue,Example City,EX,US,SYN0529,SME,MEDIUM,ACTIVE,2023-06-06
CUST_SYN_000530,INDIVIDUAL,Synthetic Customer 000530,1970-03-18,customer000530@example.invalid,+1-555-0530,630 Fictional Avenue,Demo Borough,DM,GB,SYN0530,CORPORATE,HIGH,ACTIVE,2023-06-05
CUST_SYN_000531,INDIVIDUAL,Synthetic Customer 000531,1971-04-19,customer000531@example.invalid,+1-555-0531,631 Fictional Avenue,Sample Ville,SV,DE,SYN0531,RETAIL,LOW,ACTIVE,2023-06-04
CUST_SYN_000532,BUSINESS,Synthetic Customer 000532,,customer000532@example.invalid,+1-555-0532,632 Fictional Avenue,Test Harbour,TH,SG,SYN0532,SME,MEDIUM,ACTIVE,2023-06-03
CUST_SYN_000533,INDIVIDUAL,Synthetic Customer 000533,1973-06-21,customer000533@example.invalid,+1-555-0533,633 Fictional Avenue,Example City,EX,US,SYN0533,CORPORATE,HIGH,ACTIVE,2023-06-02
CUST_SYN_000534,INDIVIDUAL,Synthetic Customer 000534,1974-07-22,customer000534@example.invalid,+1-555-0534,634 Fictional Avenue,Demo Borough,DM,GB,SYN0534,RETAIL,LOW,ACTIVE,2023-06-01
CUST_SYN_000535,INDIVIDUAL,Synthetic Customer 000535,1975-08-23,customer000535@example.invalid,+1-555-0535,635 Fictional Avenue,Sample Ville,SV,DE,SYN0535,SME,MEDIUM,ACTIVE,2023-05-31
CUST_SYN_000536,BUSINESS,Synthetic Customer 000536,,customer000536@example.invalid,+1-555-0536,636 Fictional Avenue,Test Harbour,TH,SG,SYN0536,CORPORATE,HIGH,ACTIVE,2023-05-30
CUST_SYN_000537,INDIVIDUAL,Synthetic Customer 000537,1977-10-25,customer000537@example.invalid,+1-555-0537,637 Fictional Avenue,Example City,EX,US,SYN0537,RETAIL,LOW,ACTIVE,2023-05-29
CUST_SYN_000538,INDIVIDUAL,Synthetic Customer 000538,1978-11-26,customer000538@example.invalid,+1-555-0538,638 Fictional Avenue,Demo Borough,DM,GB,SYN0538,SME,MEDIUM,ACTIVE,2023-05-28
CUST_SYN_000539,INDIVIDUAL,Synthetic Customer 000539,1979-12-27,customer000539@example.invalid,+1-555-0539,639 Fictional Avenue,Sample Ville,SV,DE,SYN0539,CORPORATE,HIGH,ACTIVE,2023-05-27
CUST_SYN_000540,BUSINESS,Synthetic Customer 000540,,customer000540@example.invalid,+1-555-0540,640 Fictional Avenue,Test Harbour,TH,SG,SYN0540,RETAIL,LOW,ACTIVE,2023-05-26
CUST_SYN_000541,INDIVIDUAL,Synthetic Customer 000541,1981-02-02,customer000541@example.invalid,+1-555-0541,641 Fictional Avenue,Example City,EX,US,SYN0541,SME,MEDIUM,ACTIVE,2023-05-25
CUST_SYN_000542,INDIVIDUAL,Synthetic Customer 000542,1982-03-03,customer000542@example.invalid,+1-555-0542,642 Fictional Avenue,Demo Borough,DM,GB,SYN0542,CORPORATE,HIGH,ACTIVE,2023-05-24
CUST_SYN_000543,INDIVIDUAL,Synthetic Customer 000543,1983-04-04,customer000543@example.invalid,+1-555-0543,643 Fictional Avenue,Sample Ville,SV,DE,SYN0543,RETAIL,LOW,ACTIVE,2023-05-23
CUST_SYN_000544,BUSINESS,Synthetic Customer 000544,,customer000544@example.invalid,+1-555-0544,644 Fictional Avenue,Test Harbour,TH,SG,SYN0544,SME,MEDIUM,ACTIVE,2023-05-22
CUST_SYN_000545,INDIVIDUAL,Synthetic Customer 000545,1985-06-06,customer000545@example.invalid,+1-555-0545,645 Fictional Avenue,Example City,EX,US,SYN0545,CORPORATE,HIGH,ACTIVE,2023-05-21
CUST_SYN_000546,INDIVIDUAL,Synthetic Customer 000546,1986-07-07,customer000546@example.invalid,+1-555-0546,646 Fictional Avenue,Demo Borough,DM,GB,SYN0546,RETAIL,LOW,ACTIVE,2023-05-20
CUST_SYN_000547,INDIVIDUAL,Synthetic Customer 000547,1987-08-08,customer000547@example.invalid,+1-555-0547,647 Fictional Avenue,Sample Ville,SV,DE,SYN0547,SME,MEDIUM,ACTIVE,2023-05-19
CUST_SYN_000548,BUSINESS,Synthetic Customer 000548,,customer000548@example.invalid,+1-555-0548,648 Fictional Avenue,Test Harbour,TH,SG,SYN0548,CORPORATE,HIGH,ACTIVE,2023-05-18
CUST_SYN_000549,INDIVIDUAL,Synthetic Customer 000549,1989-10-10,customer000549@example.invalid,+1-555-0549,649 Fictional Avenue,Example City,EX,US,SYN0549,RETAIL,LOW,ACTIVE,2023-05-17
CUST_SYN_000550,INDIVIDUAL,Synthetic Customer 000550,1990-11-11,customer000550@example.invalid,+1-555-0550,650 Fictional Avenue,Demo Borough,DM,GB,SYN0550,SME,MEDIUM,ACTIVE,2023-05-16
CUST_SYN_000551,INDIVIDUAL,Synthetic Customer 000551,1991-12-12,customer000551@example.invalid,+1-555-0551,651 Fictional Avenue,Sample Ville,SV,DE,SYN0551,CORPORATE,HIGH,ACTIVE,2023-05-15
CUST_SYN_000552,BUSINESS,Synthetic Customer 000552,,customer000552@example.invalid,+1-555-0552,652 Fictional Avenue,Test Harbour,TH,SG,SYN0552,RETAIL,LOW,ACTIVE,2023-05-14
CUST_SYN_000553,INDIVIDUAL,Synthetic Customer 000553,1993-02-14,customer000553@example.invalid,+1-555-0553,653 Fictional Avenue,Example City,EX,US,SYN0553,SME,MEDIUM,ACTIVE,2023-05-13
CUST_SYN_000554,INDIVIDUAL,Synthetic Customer 000554,1994-03-15,customer000554@example.invalid,+1-555-0554,654 Fictional Avenue,Demo Borough,DM,GB,SYN0554,CORPORATE,HIGH,ACTIVE,2023-05-12
CUST_SYN_000555,INDIVIDUAL,Synthetic Customer 000555,1995-04-16,customer000555@example.invalid,+1-555-0555,655 Fictional Avenue,Sample Ville,SV,DE,SYN0555,RETAIL,LOW,ACTIVE,2023-05-11
CUST_SYN_000556,BUSINESS,Synthetic Customer 000556,,customer000556@example.invalid,+1-555-0556,656 Fictional Avenue,Test Harbour,TH,SG,SYN0556,SME,MEDIUM,ACTIVE,2023-05-10
CUST_SYN_000557,INDIVIDUAL,Synthetic Customer 000557,1997-06-18,customer000557@example.invalid,+1-555-0557,657 Fictional Avenue,Example City,EX,US,SYN0557,CORPORATE,HIGH,ACTIVE,2023-05-09
CUST_SYN_000558,INDIVIDUAL,Synthetic Customer 000558,1998-07-19,customer000558@example.invalid,+1-555-0558,658 Fictional Avenue,Demo Borough,DM,GB,SYN0558,RETAIL,LOW,ACTIVE,2023-05-08
CUST_SYN_000559,INDIVIDUAL,Synthetic Customer 000559,1999-08-20,customer000559@example.invalid,+1-555-0559,659 Fictional Avenue,Sample Ville,SV,DE,SYN0559,SME,MEDIUM,ACTIVE,2023-05-07
CUST_SYN_000560,BUSINESS,Synthetic Customer 000560,,customer000560@example.invalid,+1-555-0560,660 Fictional Avenue,Test Harbour,TH,SG,SYN0560,CORPORATE,HIGH,ACTIVE,2023-05-06
CUST_SYN_000561,INDIVIDUAL,Synthetic Customer 000561,1966-10-22,customer000561@example.invalid,+1-555-0561,661 Fictional Avenue,Example City,EX,US,SYN0561,RETAIL,LOW,ACTIVE,2023-05-05
CUST_SYN_000562,INDIVIDUAL,Synthetic Customer 000562,1967-11-23,customer000562@example.invalid,+1-555-0562,662 Fictional Avenue,Demo Borough,DM,GB,SYN0562,SME,MEDIUM,ACTIVE,2023-05-04
CUST_SYN_000563,INDIVIDUAL,Synthetic Customer 000563,1968-12-24,customer000563@example.invalid,+1-555-0563,663 Fictional Avenue,Sample Ville,SV,DE,SYN0563,CORPORATE,HIGH,ACTIVE,2023-05-03
CUST_SYN_000564,BUSINESS,Synthetic Customer 000564,,customer000564@example.invalid,+1-555-0564,664 Fictional Avenue,Test Harbour,TH,SG,SYN0564,RETAIL,LOW,ACTIVE,2023-05-02
CUST_SYN_000565,INDIVIDUAL,Synthetic Customer 000565,1970-02-26,customer000565@example.invalid,+1-555-0565,665 Fictional Avenue,Example City,EX,US,SYN0565,SME,MEDIUM,ACTIVE,2023-05-01
CUST_SYN_000566,INDIVIDUAL,Synthetic Customer 000566,1971-03-27,customer000566@example.invalid,+1-555-0566,666 Fictional Avenue,Demo Borough,DM,GB,SYN0566,CORPORATE,HIGH,ACTIVE,2023-04-30
CUST_SYN_000567,INDIVIDUAL,Synthetic Customer 000567,1972-04-01,customer000567@example.invalid,+1-555-0567,667 Fictional Avenue,Sample Ville,SV,DE,SYN0567,RETAIL,LOW,ACTIVE,2023-04-29
CUST_SYN_000568,BUSINESS,Synthetic Customer 000568,,customer000568@example.invalid,+1-555-0568,668 Fictional Avenue,Test Harbour,TH,SG,SYN0568,SME,MEDIUM,ACTIVE,2023-04-28
CUST_SYN_000569,INDIVIDUAL,Synthetic Customer 000569,1974-06-03,customer000569@example.invalid,+1-555-0569,669 Fictional Avenue,Example City,EX,US,SYN0569,CORPORATE,HIGH,ACTIVE,2023-04-27
CUST_SYN_000570,INDIVIDUAL,Synthetic Customer 000570,1975-07-04,customer000570@example.invalid,+1-555-0570,670 Fictional Avenue,Demo Borough,DM,GB,SYN0570,RETAIL,LOW,ACTIVE,2023-04-26
CUST_SYN_000571,INDIVIDUAL,Synthetic Customer 000571,1976-08-05,customer000571@example.invalid,+1-555-0571,671 Fictional Avenue,Sample Ville,SV,DE,SYN0571,SME,MEDIUM,ACTIVE,2023-04-25
CUST_SYN_000572,BUSINESS,Synthetic Customer 000572,,customer000572@example.invalid,+1-555-0572,672 Fictional Avenue,Test Harbour,TH,SG,SYN0572,CORPORATE,HIGH,ACTIVE,2023-04-24
CUST_SYN_000573,INDIVIDUAL,Synthetic Customer 000573,1978-10-07,customer000573@example.invalid,+1-555-0573,673 Fictional Avenue,Example City,EX,US,SYN0573,RETAIL,LOW,ACTIVE,2023-04-23
CUST_SYN_000574,INDIVIDUAL,Synthetic Customer 000574,1979-11-08,customer000574@example.invalid,+1-555-0574,674 Fictional Avenue,Demo Borough,DM,GB,SYN0574,SME,MEDIUM,ACTIVE,2023-04-22
CUST_SYN_000575,INDIVIDUAL,Synthetic Customer 000575,1980-12-09,customer000575@example.invalid,+1-555-0575,675 Fictional Avenue,Sample Ville,SV,DE,SYN0575,CORPORATE,HIGH,ACTIVE,2023-04-21
CUST_SYN_000576,BUSINESS,Synthetic Customer 000576,,customer000576@example.invalid,+1-555-0576,676 Fictional Avenue,Test Harbour,TH,SG,SYN0576,RETAIL,LOW,ACTIVE,2023-04-20
CUST_SYN_000577,INDIVIDUAL,Synthetic Customer 000577,1982-02-11,customer000577@example.invalid,+1-555-0577,677 Fictional Avenue,Example City,EX,US,SYN0577,SME,MEDIUM,ACTIVE,2023-04-19
CUST_SYN_000578,INDIVIDUAL,Synthetic Customer 000578,1983-03-12,customer000578@example.invalid,+1-555-0578,678 Fictional Avenue,Demo Borough,DM,GB,SYN0578,CORPORATE,HIGH,ACTIVE,2023-04-18
CUST_SYN_000579,INDIVIDUAL,Synthetic Customer 000579,1984-04-13,customer000579@example.invalid,+1-555-0579,679 Fictional Avenue,Sample Ville,SV,DE,SYN0579,RETAIL,LOW,ACTIVE,2023-04-17
CUST_SYN_000580,BUSINESS,Synthetic Customer 000580,,customer000580@example.invalid,+1-555-0580,680 Fictional Avenue,Test Harbour,TH,SG,SYN0580,SME,MEDIUM,ACTIVE,2023-04-16
CUST_SYN_000581,INDIVIDUAL,Synthetic Customer 000581,1986-06-15,customer000581@example.invalid,+1-555-0581,681 Fictional Avenue,Example City,EX,US,SYN0581,CORPORATE,HIGH,ACTIVE,2023-04-15
CUST_SYN_000582,INDIVIDUAL,Synthetic Customer 000582,1987-07-16,customer000582@example.invalid,+1-555-0582,682 Fictional Avenue,Demo Borough,DM,GB,SYN0582,RETAIL,LOW,ACTIVE,2023-04-14
CUST_SYN_000583,INDIVIDUAL,Synthetic Customer 000583,1988-08-17,customer000583@example.invalid,+1-555-0583,683 Fictional Avenue,Sample Ville,SV,DE,SYN0583,SME,MEDIUM,ACTIVE,2023-04-13
CUST_SYN_000584,BUSINESS,Synthetic Customer 000584,,customer000584@example.invalid,+1-555-0584,684 Fictional Avenue,Test Harbour,TH,SG,SYN0584,CORPORATE,HIGH,ACTIVE,2023-04-12
CUST_SYN_000585,INDIVIDUAL,Synthetic Customer 000585,1990-10-19,customer000585@example.invalid,+1-555-0585,685 Fictional Avenue,Example City,EX,US,SYN0585,RETAIL,LOW,ACTIVE,2023-04-11
CUST_SYN_000586,INDIVIDUAL,Synthetic Customer 000586,1991-11-20,customer000586@example.invalid,+1-555-0586,686 Fictional Avenue,Demo Borough,DM,GB,SYN0586,SME,MEDIUM,ACTIVE,2023-04-10
CUST_SYN_000587,INDIVIDUAL,Synthetic Customer 000587,1992-12-21,customer000587@example.invalid,+1-555-0587,687 Fictional Avenue,Sample Ville,SV,DE,SYN0587,CORPORATE,HIGH,ACTIVE,2023-04-09
CUST_SYN_000588,BUSINESS,Synthetic Customer 000588,,customer000588@example.invalid,+1-555-0588,688 Fictional Avenue,Test Harbour,TH,SG,SYN0588,RETAIL,LOW,ACTIVE,2023-04-08
CUST_SYN_000589,INDIVIDUAL,Synthetic Customer 000589,1994-02-23,customer000589@example.invalid,+1-555-0589,689 Fictional Avenue,Example City,EX,US,SYN0589,SME,MEDIUM,ACTIVE,2023-04-07
CUST_SYN_000590,INDIVIDUAL,Synthetic Customer 000590,1995-03-24,customer000590@example.invalid,+1-555-0590,690 Fictional Avenue,Demo Borough,DM,GB,SYN0590,CORPORATE,HIGH,ACTIVE,2023-04-06
CUST_SYN_000591,INDIVIDUAL,Synthetic Customer 000591,1996-04-25,customer000591@example.invalid,+1-555-0591,691 Fictional Avenue,Sample Ville,SV,DE,SYN0591,RETAIL,LOW,ACTIVE,2023-04-05
CUST_SYN_000592,BUSINESS,Synthetic Customer 000592,,customer000592@example.invalid,+1-555-0592,692 Fictional Avenue,Test Harbour,TH,SG,SYN0592,SME,MEDIUM,ACTIVE,2023-04-04
CUST_SYN_000593,INDIVIDUAL,Synthetic Customer 000593,1998-06-27,customer000593@example.invalid,+1-555-0593,693 Fictional Avenue,Example City,EX,US,SYN0593,CORPORATE,HIGH,ACTIVE,2023-04-03
CUST_SYN_000594,INDIVIDUAL,Synthetic Customer 000594,1999-07-01,customer000594@example.invalid,+1-555-0594,694 Fictional Avenue,Demo Borough,DM,GB,SYN0594,RETAIL,LOW,ACTIVE,2023-04-02
CUST_SYN_000595,INDIVIDUAL,Synthetic Customer 000595,1965-08-02,customer000595@example.invalid,+1-555-0595,695 Fictional Avenue,Sample Ville,SV,DE,SYN0595,SME,MEDIUM,ACTIVE,2023-04-01
CUST_SYN_000596,BUSINESS,Synthetic Customer 000596,,customer000596@example.invalid,+1-555-0596,696 Fictional Avenue,Test Harbour,TH,SG,SYN0596,CORPORATE,HIGH,ACTIVE,2023-03-31
CUST_SYN_000597,INDIVIDUAL,Synthetic Customer 000597,1967-10-04,customer000597@example.invalid,+1-555-0597,697 Fictional Avenue,Example City,EX,US,SYN0597,RETAIL,LOW,ACTIVE,2023-03-30
CUST_SYN_000598,INDIVIDUAL,Synthetic Customer 000598,1968-11-05,customer000598@example.invalid,+1-555-0598,698 Fictional Avenue,Demo Borough,DM,GB,SYN0598,SME,MEDIUM,ACTIVE,2023-03-29
CUST_SYN_000599,INDIVIDUAL,Synthetic Customer 000599,1969-12-06,customer000599@example.invalid,+1-555-0599,699 Fictional Avenue,Sample Ville,SV,DE,SYN0599,CORPORATE,HIGH,ACTIVE,2023-03-28
CUST_SYN_000600,BUSINESS,Synthetic Customer 000600,,customer000600@example.invalid,+1-555-0600,700 Fictional Avenue,Test Harbour,TH,SG,SYN0600,RETAIL,LOW,ACTIVE,2023-03-27
CUST_SYN_000601,INDIVIDUAL,Synthetic Customer 000601,1971-02-08,customer000601@example.invalid,+1-555-0601,701 Fictional Avenue,Example City,EX,US,SYN0601,SME,MEDIUM,ACTIVE,2023-03-26
CUST_SYN_000602,INDIVIDUAL,Synthetic Customer 000602,1972-03-09,customer000602@example.invalid,+1-555-0602,702 Fictional Avenue,Demo Borough,DM,GB,SYN0602,CORPORATE,HIGH,ACTIVE,2023-03-25
CUST_SYN_000603,INDIVIDUAL,Synthetic Customer 000603,1973-04-10,customer000603@example.invalid,+1-555-0603,703 Fictional Avenue,Sample Ville,SV,DE,SYN0603,RETAIL,LOW,ACTIVE,2023-03-24
CUST_SYN_000604,BUSINESS,Synthetic Customer 000604,,customer000604@example.invalid,+1-555-0604,704 Fictional Avenue,Test Harbour,TH,SG,SYN0604,SME,MEDIUM,ACTIVE,2023-03-23
CUST_SYN_000605,INDIVIDUAL,Synthetic Customer 000605,1975-06-12,customer000605@example.invalid,+1-555-0605,705 Fictional Avenue,Example City,EX,US,SYN0605,CORPORATE,HIGH,ACTIVE,2023-03-22
CUST_SYN_000606,INDIVIDUAL,Synthetic Customer 000606,1976-07-13,customer000606@example.invalid,+1-555-0606,706 Fictional Avenue,Demo Borough,DM,GB,SYN0606,RETAIL,LOW,ACTIVE,2023-03-21
CUST_SYN_000607,INDIVIDUAL,Synthetic Customer 000607,1977-08-14,customer000607@example.invalid,+1-555-0607,707 Fictional Avenue,Sample Ville,SV,DE,SYN0607,SME,MEDIUM,ACTIVE,2023-03-20
CUST_SYN_000608,BUSINESS,Synthetic Customer 000608,,customer000608@example.invalid,+1-555-0608,708 Fictional Avenue,Test Harbour,TH,SG,SYN0608,CORPORATE,HIGH,ACTIVE,2023-03-19
CUST_SYN_000609,INDIVIDUAL,Synthetic Customer 000609,1979-10-16,customer000609@example.invalid,+1-555-0609,709 Fictional Avenue,Example City,EX,US,SYN0609,RETAIL,LOW,ACTIVE,2023-03-18
CUST_SYN_000610,INDIVIDUAL,Synthetic Customer 000610,1980-11-17,customer000610@example.invalid,+1-555-0610,710 Fictional Avenue,Demo Borough,DM,GB,SYN0610,SME,MEDIUM,ACTIVE,2023-03-17
CUST_SYN_000611,INDIVIDUAL,Synthetic Customer 000611,1981-12-18,customer000611@example.invalid,+1-555-0611,711 Fictional Avenue,Sample Ville,SV,DE,SYN0611,CORPORATE,HIGH,ACTIVE,2023-03-16
CUST_SYN_000612,BUSINESS,Synthetic Customer 000612,,customer000612@example.invalid,+1-555-0612,712 Fictional Avenue,Test Harbour,TH,SG,SYN0612,RETAIL,LOW,ACTIVE,2023-03-15
CUST_SYN_000613,INDIVIDUAL,Synthetic Customer 000613,1983-02-20,customer000613@example.invalid,+1-555-0613,713 Fictional Avenue,Example City,EX,US,SYN0613,SME,MEDIUM,ACTIVE,2023-03-14
CUST_SYN_000614,INDIVIDUAL,Synthetic Customer 000614,1984-03-21,customer000614@example.invalid,+1-555-0614,714 Fictional Avenue,Demo Borough,DM,GB,SYN0614,CORPORATE,HIGH,ACTIVE,2023-03-13
CUST_SYN_000615,INDIVIDUAL,Synthetic Customer 000615,1985-04-22,customer000615@example.invalid,+1-555-0615,715 Fictional Avenue,Sample Ville,SV,DE,SYN0615,RETAIL,LOW,ACTIVE,2023-03-12
CUST_SYN_000616,BUSINESS,Synthetic Customer 000616,,customer000616@example.invalid,+1-555-0616,716 Fictional Avenue,Test Harbour,TH,SG,SYN0616,SME,MEDIUM,ACTIVE,2023-03-11
CUST_SYN_000617,INDIVIDUAL,Synthetic Customer 000617,1987-06-24,customer000617@example.invalid,+1-555-0617,717 Fictional Avenue,Example City,EX,US,SYN0617,CORPORATE,HIGH,ACTIVE,2023-03-10
CUST_SYN_000618,INDIVIDUAL,Synthetic Customer 000618,1988-07-25,customer000618@example.invalid,+1-555-0618,718 Fictional Avenue,Demo Borough,DM,GB,SYN0618,RETAIL,LOW,ACTIVE,2023-03-09
CUST_SYN_000619,INDIVIDUAL,Synthetic Customer 000619,1989-08-26,customer000619@example.invalid,+1-555-0619,719 Fictional Avenue,Sample Ville,SV,DE,SYN0619,SME,MEDIUM,ACTIVE,2023-03-08
CUST_SYN_000620,BUSINESS,Synthetic Customer 000620,,customer000620@example.invalid,+1-555-0620,720 Fictional Avenue,Test Harbour,TH,SG,SYN0620,CORPORATE,HIGH,ACTIVE,2023-03-07
CUST_SYN_000621,INDIVIDUAL,Synthetic Customer 000621,1991-10-01,customer000621@example.invalid,+1-555-0621,721 Fictional Avenue,Example City,EX,US,SYN0621,RETAIL,LOW,ACTIVE,2023-03-06
CUST_SYN_000622,INDIVIDUAL,Synthetic Customer 000622,1992-11-02,customer000622@example.invalid,+1-555-0622,722 Fictional Avenue,Demo Borough,DM,GB,SYN0622,SME,MEDIUM,ACTIVE,2023-03-05
CUST_SYN_000623,INDIVIDUAL,Synthetic Customer 000623,1993-12-03,customer000623@example.invalid,+1-555-0623,723 Fictional Avenue,Sample Ville,SV,DE,SYN0623,CORPORATE,HIGH,ACTIVE,2023-03-04
CUST_SYN_000624,BUSINESS,Synthetic Customer 000624,,customer000624@example.invalid,+1-555-0624,724 Fictional Avenue,Test Harbour,TH,SG,SYN0624,RETAIL,LOW,ACTIVE,2023-03-03
CUST_SYN_000625,INDIVIDUAL,Synthetic Customer 000625,1995-02-05,customer000625@example.invalid,+1-555-0625,725 Fictional Avenue,Example City,EX,US,SYN0625,SME,MEDIUM,ACTIVE,2023-03-02
CUST_SYN_000626,INDIVIDUAL,Synthetic Customer 000626,1996-03-06,customer000626@example.invalid,+1-555-0626,726 Fictional Avenue,Demo Borough,DM,GB,SYN0626,CORPORATE,HIGH,ACTIVE,2023-03-01
CUST_SYN_000627,INDIVIDUAL,Synthetic Customer 000627,1997-04-07,customer000627@example.invalid,+1-555-0627,727 Fictional Avenue,Sample Ville,SV,DE,SYN0627,RETAIL,LOW,ACTIVE,2023-02-28
CUST_SYN_000628,BUSINESS,Synthetic Customer 000628,,customer000628@example.invalid,+1-555-0628,728 Fictional Avenue,Test Harbour,TH,SG,SYN0628,SME,MEDIUM,ACTIVE,2023-02-27
